gbifID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,decimalLatitude,decimalLongitude,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,catalogNumber,recordNumber,license,rightsHolder,recordedBy
1899882347,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.956456,-87.429836,2015-07-23T00:00:00,23,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244480,2123,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899882338,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.375086,-80.527,2015-08-05T00:00:00,5,8,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244782,2583,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899882305,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.055024,-71.270591,2016-07-28T00:00:00,28,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266388,3339,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899882294,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.527804,-72.181431,2016-07-07T00:00:00,7,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266294,3212,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899882195,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.96429,-87.408946,2015-07-01T00:00:00,,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,264873,2151,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899882165,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,35.061273,-83.460087,2016-06-14T00:00:00,14,6,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266266,3092,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899882051,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.527254,-72.18218,2016-07-06T00:00:00,6,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266305,3224,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881966,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.054685,-71.269978,2016-07-26T00:00:00,26,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266382,3333,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881894,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.370561,-80.5257,2015-07-27T00:00:00,27,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244784,2586,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881874,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.964727,-87.41032,2015-07-01T00:00:00,,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244493,2139,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881871,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.379811,-80.5218,2015-07-28T00:00:00,28,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244705,2502,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881835,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.528779,-72.181452,2016-07-11T00:00:00,11,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266320,3241,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881730,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.054217,-71.270128,2016-07-26T00:00:00,26,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266378,3329,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881629,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.535859,-72.175702,2016-07-12T00:00:00,12,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266328,3250,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881615,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.055197,-71.270231,2016-07-28T00:00:00,28,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266393,3346,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881609,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.026611,-71.322722,2016-07-20T00:00:00,20,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266367,3317,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881571,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.376248,-80.5195,2015-08-10T00:00:00,10,8,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244720,2518,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881498,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.055938,-71.26039,2016-08-03T00:00:00,3,8,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266431,3394,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899881384,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,32.404194,-89.281854,2012-05-16T00:00:00,16,5,2012,6449332,3189883,PRESERVED_SPECIMEN,FLAS,267310,3375,CC_BY_NC_4_0,University of Florida,Lucas C. Majure
1899881373,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.375825,-80.5197,2015-07-30T00:00:00,30,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244788,2590,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881260,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.37144,-80.5241,2015-08-06T00:00:00,6,8,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244793,2595,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881218,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.53231,-72.18916,2016-07-04T00:00:00,4,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,265662,5323,CC_BY_NC_4_0,University of Florida,Mark Whitten
1899881103,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.377856,-80.5224,2015-08-10T00:00:00,10,8,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244732,2531,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899881010,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.915432,-87.439022,2016-05-08T00:00:00,8,5,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,264875,2226,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880995,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.511887,-72.212381,2016-07-13T00:00:00,13,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266345,3267,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880984,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,35.03069,-83.459559,2016-06-16T00:00:00,16,6,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266211,3030,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880974,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,2015-07-01T00:00:00,,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244494,2140,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880754,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.527561,-72.181285,2016-07-07T00:00:00,7,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266295,3214,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880587,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.916426,-87.438403,2015-07-01T00:00:00,,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244582,2299,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880550,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.964675,-87.40892,2015-07-01T00:00:00,,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244501,2148,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880546,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.377856,-80.5224,2015-08-04T00:00:00,4,8,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244743,2542,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880520,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.3804,-80.5216,2015-07-28T00:00:00,28,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244712,2509,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880453,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.056082,-71.270044,2016-07-29T00:00:00,29,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266424,3378,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880347,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.041076,-71.275785,2016-07-25T00:00:00,25,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266414,3368,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880302,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.527225,-72.182039,2016-07-07T00:00:00,7,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266302,3221,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880183,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,44.035629,-71.276319,2016-08-02T00:00:00,2,8,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266409,3363,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880138,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,37.377856,-80.5224,2015-07-29T00:00:00,29,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244745,2545,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899880110,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,35.058094,-83.464946,2016-06-13T00:00:00,13,6,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266257,3080,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899880019,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.541129,-72.176843,2016-07-11T00:00:00,11,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266316,3237,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899879948,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.957095,-87.429428,2015-07-23T00:00:00,23,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,264867,2106,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899879899,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.915432,-87.439022,2015-07-01T00:00:00,,7,2015,3189883,3189883,PRESERVED_SPECIMEN,FLAS,244563,2225,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity project
1899879822,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.540643,-72.177308,2016-07-11T00:00:00,11,7,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266310,3231,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899879754,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,35.058019,-83.464824,2016-06-14T00:00:00,14,6,2016,3189883,3189883,PRESERVED_SPECIMEN,FLAS,266242,3065,CC_BY_NC_4_0,University of Florida,Dimensions of Biodiversity
1899384340,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,44.364772,-76.011908,1965-09-10T00:00:00,10,9,1965,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,150061,1284,,,
1899378901,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.733827,-79.824444,1892-06-18T00:00:00,18,6,1892,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,190771,,CC0_1_0,Royal Ontario Museum (ROM),White
1899378842,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.733827,-79.824444,1909-04-27T00:00:00,27,4,1909,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,187394,,CC0_1_0,Royal Ontario Museum (ROM),White
1899378678,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.733827,-79.824444,1908-06-08T00:00:00,8,6,1908,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,36375.2,,CC0_1_0,Royal Ontario Museum (ROM),White
1899378650,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.733827,-79.824444,1908-04-27T00:00:00,27,4,1908,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,36375.1,,CC0_1_0,Royal Ontario Museum (ROM),White
1899378126,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.344963,-80.454318,1964-05-27T00:00:00,27,5,1964,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,168229,,,,
1899377604,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,44.116544,-79.566581,1926-09-16T00:00:00,16,9,1926,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,110469,3708,CC0_1_0,Royal Ontario Museum (ROM),Watson
1899377451,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,47.001329,-80.086212,1922-07-08T00:00:00,8,7,1922,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,53275,6878,CC0_1_0,Royal Ontario Museum (ROM),Watson
1899369266,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.699508,-79.521036,1926-05-15T00:00:00,15,5,1926,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,137382,,,,
1899366973,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,47,-84.75,1935-09-09T00:00:00,9,9,1935,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,36885,850,,,
1899366900,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,47,-84.75,1935-07-23T00:00:00,23,7,1935,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,36887,851,,,
1899366899,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,CA,47,-84.75,1935-07-18T00:00:00,18,7,1935,4272376,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,36888,815,,,
1899365058,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.538677,-80.24176,1938-04-19T00:00:00,19,4,1938,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,81045.1,,CC0_1_0,Royal Ontario Museum (ROM),Stroud
1899364997,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.538677,-80.24176,1938-06-01T00:00:00,1,6,1938,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,81045.2,,CC0_1_0,Royal Ontario Museum (ROM),Stroud
1899356757,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.744598,-79.275218,1895-05-13T00:00:00,13,5,1895,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,130,,,,
1899356700,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.66429,-79.392279,1896-05-14T00:00:00,14,5,1896,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,132,,,,
1899341577,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.695841,-79.383994,,,,,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,114407,,,,
1899341572,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.695841,-79.383994,,,,,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,114413,,,,
1899341535,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,44.015534,-79.40506,,,,,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,114408,,,,
1899341531,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.695841,-79.383994,,,,,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,114414,,,,
1899341515,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.695841,-79.383994,1959-04-25T00:00:00,25,4,1959,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,114411,,,,
1899341210,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.732195,-79.368602,,,,,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,46381,,,,
1899337574,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.685166,-79.366628,1968-04-15T00:00:00,15,4,1968,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,TRT00028895,NA1035,,,
1899337572,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,,,1969-04-24T00:00:00,24,4,1969,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,TRT00028897,NA1049,,,
1899335989,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,42.983333,-81.25,1881-04-27T00:00:00,27,4,1881,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,72.1,,CC0_1_0,Royal Ontario Museum (ROM),Millman
1899335947,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,42.983333,-81.25,1881-05-16T00:00:00,16,5,1881,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,72.3,,CC0_1_0,Royal Ontario Museum (ROM),Millman
1899335927,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,42.983333,-81.25,1881-05-28T00:00:00,28,5,1881,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,72.4,,CC0_1_0,Royal Ontario Museum (ROM),Millman
1899335917,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,42.983333,-81.25,1881-05-10T00:00:00,10,5,1881,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,72.2,,CC0_1_0,Royal Ontario Museum (ROM),Millman
1899332533,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.173328,-79.231842,1897-04-19T00:00:00,19,4,1897,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,80.1,,CC0_1_0,Royal Ontario Museum (ROM),McCalla
1899332458,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.173328,-79.231842,1887-06-09T00:00:00,9,6,1887,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,80.2,,CC0_1_0,Royal Ontario Museum (ROM),McCalla
1899329204,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.573481,-77.313343,1946-07-28T00:00:00,28,7,1946,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,203213,,,,
1899329169,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.325873,-75.718989,1947-06-09T00:00:00,9,6,1947,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,203210,,,,
1899329148,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.356764,-75.966285,1947-05-14T00:00:00,14,5,1947,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,203209,,,,
1899324717,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.646067,-79.461946,1933-04-24T00:00:00,24,4,1933,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,109082,,,,
1899324558,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,44.682724,-76.700361,1939-07-27T00:00:00,27,7,1939,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,106507,,,,
1899323453,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.193944,-78.543958,1929-09-19T00:00:00,19,9,1929,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,75,,CC0_1_0,Royal Ontario Museum (ROM),Krotkov
1899323387,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.193944,-78.543958,1929-09-19T00:00:00,19,9,1929,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,74,,CC0_1_0,Royal Ontario Museum (ROM),Krotkov
1899318894,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.243623,-79.840714,1947-04-27T00:00:00,27,4,1947,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,65250,,,,
1899318851,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,43.732195,-79.368602,1947-04-20T00:00:00,20,4,1947,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,65253,,,,
1899317487,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.04535,-78.698633,,,,,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,187395,,CC0_1_0,Royal Ontario Museum (ROM),Hosie
1899317336,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,47.881142,-83.97978,1928-07-10T00:00:00,10,7,1928,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,185888,,CC0_1_0,Royal Ontario Museum (ROM),Hosie
1899317036,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,48,-85,1938-07-27T00:00:00,27,7,1938,3189883,3189883,PRESERVED_SPECIMEN,Royal Ontario Museum,55299,2455,CC0_1_0,Royal Ontario Museum (ROM),Hosie
